id,title,year,description,genres,rating,num_votes,adult
165213,New World,2013,An undercover cop has his loyalties tested when the boss of the corporate gang he's spent years infiltrating dies.,"['Thriller', 'Crime', 'Drama']",7.428,541,True
200085,The Flu,2013,"A case of the flu quickly morphs into a pandemic. As the death toll mounts and the living panic, the government plans extreme measures to contain it.","['Action', 'Science Fiction', 'Thriller']",7.513,1273,True
82682,Gangster Squad,2013,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart.","['Crime', 'Drama', 'Action', 'Thriller']",6.38,4234,True
109410,42,2013,"In 1947, Jackie Robinson becomes the first Black man to play in Major League Baseball facing unabashed racism from the public, the press and other players.",['Drama'],7.192,1951,False
132363,The Butler,2013,"Cecil Gaines was a sharecropper's son who grew up in the 1920s as a domestic servant for the white family who casually destroyed his. Eventually striking out on his own, Cecil becomes a hotel valet of such efficiency and discreteness in the 1950s that he becomes a butler in the White House itself. There, Cecil would serve numerous US Presidents over the decades as a passive witness of history with the American Civil Rights Movement gaining momentum even as his family has troubles of its own. As his wife, Gloria, struggles with alcoholism and his defiant eldest son, Louis, strives for a just world, Cecil must decide whether he should take action in his own way.",['Drama'],7.329,3024,False
136418,Hummingbird,2013,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.","['Action', 'Thriller']",6.173,1859,True
134411,Snitch,2013,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",['Action'],6.12,2481,False
133805,Carrie,2013,"An awkward, telekinetic teenage girl is the object of relentless bullying at school and an oppressively religious mother at home.","['Drama', 'Horror']",6.048,4715,True
216919,Deseo,2013,"Eight short stories of seduction and illicit encounters between lovers, filled with humor and eroticism, which use a circular structure located in the cosmopolitan atmosphere of a colonial city of Mexico.",['Drama'],6.544,270,False
167032,Curse of Chucky,2013,"After her mother's mysterious death, Nica begins to suspect that the talking, red-haired doll her visiting niece has been playing with may be the key to the mounting bloodshed and chaos.","['Horror', 'Thriller']",5.9,1701,True
77805,Lovelace,2013,"Story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",['Drama'],6.038,752,False
151960,Planes,2013,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.","['Animation', 'Family', 'Adventure', 'Comedy']",5.93,1820,False
166666,3096 Days,2013,A young Austrian girl is kidnapped and held in captivity for eight years. Based on the real-life case of Natascha Kampusch.,['Drama'],7.38,990,False
136795,The Heat,2013,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: buddies.","['Action', 'Comedy', 'Crime']",6.591,4161,True
203833,The Book Thief,2013,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refugee is being sheltered by her adoptive parents.",['Drama'],7.489,4519,False
109491,Beautiful Creatures,2013,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.","['Fantasy', 'Drama', 'Romance']",6.036,2939,False
152742,The Best Offer,2013,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.","['Drama', 'Romance', 'Crime']",7.809,3062,True
57201,The Lone Ranger,2013,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.","['Action', 'Adventure', 'Western']",6.124,6144,False
107985,The World's End,2013,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,"['Comedy', 'Action', 'Science Fiction']",6.811,5864,False
109431,Identity Thief,2013,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.","['Comedy', 'Crime']",5.851,3509,True
85889,Filth,2013,A bigoted junkie cop suffering from borderline personality disorder and drug addiction manipulates and hallucinates his way in a bid to secure promotion.,"['Crime', 'Drama', 'Comedy']",6.838,1900,True
132344,Before Midnight,2013,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. They now live in Paris with twin daughters but have spent a summer in Greece at the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.","['Romance', 'Drama']",7.498,2697,False
130150,Labor Day,2013,Two strangers are drawn together under incredible circumstances. What starts as an unforeseen encounter over a long holiday weekend soon becomes a second chance love story.,"['Drama', 'Romance', 'Thriller']",7.1,1327,True
109443,Anchorman 2: The Legend Continues,2013,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",['Comedy'],6.145,2804,False
210911,Rigor Mortis,2013,"When a former actor moves into an apartment building with the intention of commiting suicide, he is saved by a Taoist priest who used to specialize in hunting Chinese hopping vampires: or Jiāngshī. Elsewhere in the building, a woman turns to a specialist in black magic to bring her husband back to life.","['Horror', 'Action', 'Drama']",6.064,202,True
124459,The Incredible Burt Wonderstone,2013,"After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",['Comedy'],5.725,1524,False
179826,Odd Thomas,2013,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.","['Mystery', 'Thriller']",6.943,1451,True
111969,Stuck in Love,2013,"An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.","['Drama', 'Comedy', 'Romance']",7.373,2007,False
156717,Death Race: Inferno,2013,"Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.","['Action', 'Science Fiction', 'Thriller']",5.87,827,True
218726,Doraemon: Nobita's Secret Gadget Museum,2013,"Doraemon and his friends travel to the 22nd century to look for his golden bell, which was stolen by a notorious thief called Kaito DX.","['Adventure', 'Family', 'Animation', 'Comedy', 'Fantasy', 'Science Fiction']",6.449,49,False
205321,Sharknado,2013,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia.","['Action', 'Comedy', 'Horror', 'Science Fiction', 'TV Movie']",3.916,1688,True
223578,Local Legends,2013,"The adventures of Matt Farley as he spends a few weeks preparing for a big comedy show in Manchester, NH.","['Comedy', 'Music']",8.273,11,False
169934,Iron Man: Rise of Technovore,2013,"Iron Man enlists the help of ruthless vigilante the Punisher to track down War Machine's murderer. All the while, he's being pursued by S.H.I.E.L.D. agents Black Widow and Hawkeye, who suspect his involvement in a recent terrorist plot.","['Science Fiction', 'Animation', 'Action']",6.143,227,False
112205,The Family,2013,"After ratting out his Mafia cohorts, Giovanni Manzoni and his family enter the Witness Protection Program and relocate to a sleepy town in France. Despite the best efforts of their handler to keep them in line, Giovanni (now called Fred Blake), his wife and children can't help but resort to doing things the ""family"" way. However, their dependence on such old habits places everyone in danger from vengeful mobsters.","['Crime', 'Comedy', 'Action']",6.365,3106,True
86825,Stoker,2013,"After India’s father dies suddenly, her uncle Charlie, whom she never knew existed, comes to live with her and her emotionally unstable mother. Soon after his arrival, she begins to suspect that this mysterious, charming man has ulterior motives. But instead of feeling outrage or horror, the friendless girl becomes increasingly infatuated with him.","['Drama', 'Horror', 'Thriller']",6.64,2405,True
180894,Ninja: Shadow of a Tear,2013,"Fight everyone and trust no one: it's the code of survival practiced by martial-arts master Casey Bowman after his life of domestic bliss is shattered by a savage act of violence. Vowing revenge, the fearless American stealthily tracks the killer from Osaka to Bangkok to Rangoon with the help of a wise and crafty sensei. His only clues: a series of victims whose necks bear the distinctive mark of strangulation by barbed wire. Fighting to avenge as well as to survive, Casey must sharpen his razor-like responses and take his battle skills to the next level, even using deep meditation to fake his own death. His target: the sinister drug lord Goro, who is flooding the streets with deadly meth cooked at his remote jungle factory. To prepare for his ultimate confrontation, Casey must finally become an invisible warrior worthy of the name Ninja. But just when his prey is cornered, an unexpected twist shows Casey that his battle is only beginning: he truly can trust no one.","['Action', 'Crime', 'Thriller']",6.663,418,True
184125,Assault on Wall Street,2013,"Jim is an average New Yorker living a peaceful life with a well paying job and a loving family. Suddenly, everything changes when the economy crashes causing Jim to lose everything. Filled with anger and rage, Jim snaps and goes to extreme lengths to seek revenge for the life taken from him.","['Drama', 'Thriller', 'Action']",5.906,500,True
85889,Filth,2013,A bigoted junkie cop suffering from borderline personality disorder and drug addiction manipulates and hallucinates his way in a bid to secure promotion.,"['Crime', 'Drama', 'Comedy']",6.838,1900,True
183011,Justice League: The Flashpoint Paradox,2013,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,"['Animation', 'Action', 'Science Fiction']",7.881,1966,False
171424,The Green Inferno,2013,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.","['Adventure', 'Horror']",5.7,1579,True
132363,The Butler,2013,"Cecil Gaines was a sharecropper's son who grew up in the 1920s as a domestic servant for the white family who casually destroyed his. Eventually striking out on his own, Cecil becomes a hotel valet of such efficiency and discreteness in the 1950s that he becomes a butler in the White House itself. There, Cecil would serve numerous US Presidents over the decades as a passive witness of history with the American Civil Rights Movement gaining momentum even as his family has troubles of its own. As his wife, Gloria, struggles with alcoholism and his defiant eldest son, Louis, strives for a just world, Cecil must decide whether he should take action in his own way.",['Drama'],7.329,3024,False
158445,Miracle in Cell No. 7,2013,A story about a mentally ill man wrongfully imprisoned for murder and his relationship with his 6 year old daughter.,"['Drama', 'Comedy']",7.881,493,False
144288,Berserk: The Golden Age Arc III - The Advent,2013,"One year has passed since Guts left the Band of the Hawk and Griffith was imprisoned by the Kingdom of Midland for treason. In the dead of night, at a camping site where they hide, the Band of the Hawk is attacked by Bakiraka assassins led by Silat. When all seems lost, Guts returns from his journey. ""You destroyed everything."" Crying that Griffith is nothing without Guts, Casca and Guts are joined together body and soul. Griffith is imprisoned in the oldest building in Wyndham Catle, the Tower of Rebirth.","['Animation', 'Action', 'Adventure', 'Drama', 'Fantasy']",7.645,406,False
225745,Steins;Gate: The Movie - Load Region of Déjà Vu,2013,"One year after the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back.","['Science Fiction', 'Animation', 'Drama']",7.583,392,False
214910,Hwayi: A Monster Boy,2013,"After being kidnapped as a small child and raised by the five men who abducted him, a teenage boy is now forced to join their life in crime.","['Action', 'Thriller', 'Crime']",7.4,255,True
132344,Before Midnight,2013,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. They now live in Paris with twin daughters but have spent a summer in Greece at the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.","['Romance', 'Drama']",7.499,2696,False
126277,American Mary,2013,A young medical student struggling to pay tuition is drawn into the shady world of underground body-modification.,"['Horror', 'Thriller']",6.289,593,True
204553,Cold Eyes,2013,"Ha Yoon-ju becomes the newest member of a unit within the Korean Police Forces Special Crime Department that specializes in surveillance activities on high-profile criminals. She teams up with Hwang Sang-jun, the veteran leader of the unit, and tries to track down James who is the cold-hearted leader of an armed criminal organization.","['Crime', 'Action', 'Thriller']",7.522,378,True
203833,The Book Thief,2013,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refugee is being sheltered by her adoptive parents.",['Drama'],7.489,4519,False
209262,Parkland,2013,"November 22nd, 1963 was a day that changed the world forever — when young American President John F. Kennedy was assassinated in Dallas, Texas. This film follows, almost in real time, a handful of individuals forced to make split-second decisions after an event that would change their lives and forever alter the world’s landscape.","['History', 'Drama']",6.252,389,False
242454,The Suspect,2013,"Betrayed and on the run, a former North Korean agent tries to seek revenge on the man who killed his wife, find his missing daughter, and uncover the secrets hidden inside the eyeglasses of a dead man.","['Action', 'Thriller']",6.9,207,True
179144,The Great Beauty,2013,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",['Drama'],7.511,3316,False
106747,Machete Kills,2013,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,"['Action', 'Crime', 'Thriller']",5.62,2034,True
158916,Sweetwater,2013,"In the late 1800s, a fanatical religious leader, a renegade Sheriff, and a former prostitute collide in a blood triangle on the rugged plains of the New Mexico Territory.","['Western', 'Thriller']",6.075,207,True
227679,Pokémon the Movie: Genesect and the Legend Awakened,2013,"A group of five Genesect have invaded the big city and pose a threat to the supply of electricity, which attracts the attention of the legendary Pokémon Mewtwo. Satoshi, Pikachu and his friends must come to the rescue when the powerful leader, a red Genesect, faces Mewtwo.","['Action', 'Adventure', 'Animation', 'Family']",6.342,168,False
178809,The Colony,2013,"Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.","['Action', 'Science Fiction', 'Thriller']",5.5,1245,True
211755,Hunter x Hunter: Phantom Rouge,2013,"One day, Kurapika spots a child who looks very similar to his childhood friend, Pyro. However, when he catches up to him, the boy steals Kurapika's eyes with some kind of magical power. Gon, Leorio, and Killua promise to help find who took his eyes and get them back, but Killua is having his own problems when he is forced to face his past and whether he really is worthy to have Gon as a friend.","['Animation', 'Adventure', 'Fantasy', 'Action']",7.046,219,False
86825,Stoker,2013,"After India’s father dies suddenly, her uncle Charlie, whom she never knew existed, comes to live with her and her emotionally unstable mother. Soon after his arrival, she begins to suspect that this mysterious, charming man has ulterior motives. But instead of feeling outrage or horror, the friendless girl becomes increasingly infatuated with him.","['Drama', 'Horror', 'Thriller']",6.64,2405,True
205321,Sharknado,2013,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia.","['Action', 'Comedy', 'Horror', 'Science Fiction', 'TV Movie']",3.916,1688,True
145135,Dark Skies,2013,"From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family.","['Science Fiction', 'Thriller', 'Horror']",6.341,1930,True
242452,The Attorney,2013,"Song Woo-seok is a lawyer with no clients. When his friend's son is falsely accused of a crime and tortured, he takes up the case and the course of his life changes for good.","['History', 'Drama']",7.8,223,False
219818,Varuthapadatha Valibar Sangam,2013,"Set in a village in Tamil Nadu called Silukkuvarpatti, VVS talks about the love between Bose Pandi  and Latha Pandi. While Bose is a carefree but spirited young man who doubles up as the leader of a local ‘Sangam’, Latha is the daughter of the village’s head honcho, Sivanandi. Sivanandi and Bose don’t exactly see eye to eye and added to this, Sivanandi is dead against his three daughters falling in love as he sees it as an insult to his status and standing in the village. A superhit hilarious comedy entertainer.",['Comedy'],6.3,25,False
192558,Aashiqui 2,2013,"A young woman meets a failing musician who launches her singing career, but their relationship is doomed when people assume he's with her for her fame and fortune.","['Drama', 'Romance']",6.824,187,False
239529,Lupin the Third vs. Detective Conan: The Movie,2013,"Conan Edogawa sets out to apprehend Lupin the Third, the suspect of stealing a jewel called Cherry Sapphire.","['Animation', 'Action', 'Thriller']",6.879,182,True
83899,You're Next,2013,"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.","['Horror', 'Thriller', 'Mystery']",6.603,2668,True
109421,Side Effects,2013,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,"['Thriller', 'Crime', 'Drama']",6.613,3301,True
174772,Europa Report,2013,"A crew travels to Europa, Jupiter’s icy moon, to investigate signs of life in its subsurface ocean, but disaster cuts them off from Earth, leading to a tense and dangerous exploration.","['Science Fiction', 'Thriller']",6.288,1533,True
233112,The White Storm,2013,"An operation in Thailand against a notorious drug lord changes the destiny of a Hong Kong Police Department narcotic team. Five years later, a drug dealing brings them together again.","['Drama', 'Action', 'Thriller']",6.451,112,True
178172,"Hello, My Dolly Girlfriend",2013,"A lonely otaku is fired from his job. He is rescued in a ruined building by a strange girl in a sailor suit. When he wakes up, the girl becomes a figure. The young man and the pretty figure begin to live together.","['Drama', 'Romance']",5.5,49,False
86829,Inside Llewyn Davis,2013,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future.","['Drama', 'Music']",7.187,2918,False
677654,Clash of Cultures,2013,"Since independence, more and more young South Soudanese from all over the world, have returned to their country. Conflict among them may be inevitable.",['Drama'],5.0,1,False
192577,Space Pirate Captain Harlock,2013,Space Pirate Captain Harlock and his fearless crew face off against the space invaders who seek to conquer the planet Earth.,"['Animation', 'Science Fiction']",6.616,1087,False
134350,Why Don't You Play in Hell?,2013,"In Japan, gonzo filmmakers hatch a three-pronged plan to save an actress's career, end a yakuza war and make a hit movie.","['Drama', 'Action', 'Comedy']",7.4,317,False
96936,The Bling Ring,2013,"Lured by stardom, a crew of aimless teens breaks into celebrity homes for a string of high-profile robberies and fame by appropriation.","['Drama', 'Crime']",5.4,3143,True
68179,Escape from Planet Earth,2013,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",5.766,815,False
240206,Touchless,2013,"Jolana (18) is an object of her step-father's desire. She is unable to cope, especially when her own mother turns a blind eye. Those events are heavily paid for when she finds herself working in a brothel. Her inability to cope raise a question: What is it she actually wants? Are her dreams of escaping really better than the reality she finds herself in?",['Drama'],3.6,14,False
68179,Escape from Planet Earth,2013,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",5.766,815,False
164457,Out of the Furnace,2013,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.","['Thriller', 'Drama', 'Crime']",6.568,2122,True
211755,Hunter x Hunter: Phantom Rouge,2013,"One day, Kurapika spots a child who looks very similar to his childhood friend, Pyro. However, when he catches up to him, the boy steals Kurapika's eyes with some kind of magical power. Gon, Leorio, and Killua promise to help find who took his eyes and get them back, but Killua is having his own problems when he is forced to face his past and whether he really is worthy to have Gon as a friend.","['Animation', 'Adventure', 'Fantasy', 'Action']",7.046,219,False
98357,Broken City,2013,"In a broken city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor. Billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare.","['Thriller', 'Crime', 'Drama']",5.954,1574,True
147773,The Way Way Back,2013,"Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park.","['Comedy', 'Drama']",7.136,1931,False
214910,Hwayi: A Monster Boy,2013,"After being kidnapped as a small child and raised by the five men who abducted him, a teenage boy is now forced to join their life in crime.","['Action', 'Thriller', 'Crime']",7.4,255,True
174772,Europa Report,2013,"A crew travels to Europa, Jupiter’s icy moon, to investigate signs of life in its subsurface ocean, but disaster cuts them off from Earth, leading to a tense and dangerous exploration.","['Science Fiction', 'Thriller']",6.288,1533,True
204553,Cold Eyes,2013,"Ha Yoon-ju becomes the newest member of a unit within the Korean Police Forces Special Crime Department that specializes in surveillance activities on high-profile criminals. She teams up with Hwang Sang-jun, the veteran leader of the unit, and tries to track down James who is the cold-hearted leader of an armed criminal organization.","['Crime', 'Action', 'Thriller']",7.522,378,True
60281,To the Wonder,2013,"Neil is torn between two loves: Marina, the European woman who comes to the United States to be with him, and Jane, the old flame from his hometown he reconnects with. Neil’s doubts about his life and loves are reflected in the crisis of faith experienced by Father Quintana, who only sees pain and the loss of hope in the world.","['Drama', 'Romance']",5.809,538,False
142061,"Batman: The Dark Knight Returns, Part 2",2013,Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,"['Science Fiction', 'Action', 'Animation', 'Mystery']",7.917,1596,False
146239,Delivery Man,2013,An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,['Comedy'],6.249,1584,False
110552,The Protector 2,2013,"Kham finds himself in trouble when he is accused of killing a trader. While on the run from the trader's nieces who are martial artists, Kham meets a friend who warns him of a terrorist plot.",['Action'],6.183,308,False
192558,Aashiqui 2,2013,"A young woman meets a failing musician who launches her singing career, but their relationship is doomed when people assume he's with her for her fame and fortune.","['Drama', 'Romance']",6.824,187,False
208134,Jackass Presents: Bad Grandpa,2013,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",['Comedy'],6.151,1673,False
78383,Nurse 3-D,2013,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.","['Horror', 'Thriller']",5.367,511,True
212167,Patema Inverted,2013,"A young girl, from a civilization that resides in deep underground tunnels, finds herself trapped in an inverted world and teams up with a resident to escape and return home.","['Animation', 'Science Fiction', 'Adventure', 'Drama']",7.37,466,False
152747,All Is Lost,2013,"During a solo voyage in the Indian Ocean, a veteran mariner awakes to find his vessel taking on water after a collision with a stray shipping container. With his radio and navigation equipment disabled, he sails unknowingly into a violent storm and barely escapes with his life. With any luck, the ocean currents may carry him into a shipping lane -- but, with supplies dwindling and the sharks circling, the sailor is forced to face his own mortality.","['Action', 'Adventure', 'Drama']",6.648,1748,False
255413,anohana: The Flower We Saw That Day - The Movie,2013,"A year has passed since Menma's ghostly return to the Super Peace Busters. Although the time they spent together during that summer was short, the five members reminisce about what happened as they each write a letter to their lost friend.","['Animation', 'Drama']",7.489,190,False
199373,The Frozen Ground,2013,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,"['Thriller', 'Crime']",6.277,1584,True
255882,Wish Taxi,2013,"In-man is a timid but caring man who creates a suicide group for his first night with his girlfriend and suggests a 'bucket list'.  Strong but weak woman Ji-eun is at risk of being sold to some islands because of debt thats started with her college fees so she decides to spend a whole lot of money before she dies. Hye-ri is a bright but pained girl who gave everything to a man she loved but got nothing in return. Cho-hee is a woman who's life isn't the same after sending away everyone she ever loved. The four people alike, fulfill their 'bucket list' before they die and find hope and happiness in the process.",['Drama'],4.1,10,False
177888,Teen Beach Movie,2013,"Life's a beach for surfers Brady and McKenzie – until a rogue wave magically transports them inside the classic '60s beach party flick, ""Wet Side Story,"" where a full-blown rivalry between bikers and surfers threatens to erupt. There, amidst a sea of surfing, singing and dancing, Brady and Mack accidentally change the storyline, and the film’s dreamy hero and heroine fall for them instead of for each other!","['Family', 'Music', 'TV Movie', 'Comedy', 'Fantasy']",6.899,953,False
239523,Hunter x Hunter: The Last Mission,2013,"Isaac Netero is the chairman of the Hunter Association. Decades ago he sealed away Jed, a Hunter who had mastered the use of On, the dark ""shadow"" of Nen. Now On users have reappeared at the Heaven's Arena ""Battle Olympia"" tournament. For Netero, this is the last mission: to protect the Association and the world from a threat driven by hatred and the thirst for revenge. And he's going to need all the help he can get in order to succeed.","['Adventure', 'Animation', 'Action', 'Fantasy']",6.927,213,False
146238,Runner Runner,2013,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.","['Crime', 'Thriller', 'Drama']",5.632,1319,True
161143,Madly Madagascar,2013,"Your favorite Madagascar pals are back in an all-new adventure! Alex's favorite holiday, Valentine's Day, brings hilarious surprises and excitement for the entire gang. Melman plans a big surprise for Gloria, Marty tries to impress a new friend and everyone wants to get their hands on King Julien's love potion. You'll fall in LOVE with Madly Madagascar!","['Animation', 'Comedy', 'Family']",6.506,248,False
159117,V/H/S/2,2013,"Inside a darkened house looms a column of TVs littered with VHS tapes, a pagan shrine to forgotten analog gods. The screens crackle and pop endlessly with monochrome vistas of static white noise permeating the brain and fogging concentration. But you must fight the urge to relax: this is no mere movie night. Those obsolete spools contain more than just magnetic tape. They are imprinted with the very soul of evil.","['Horror', 'Thriller']",6.198,1176,True
152737,August: Osage County,2013,"An intense look at the lives of the strong-willed daughters of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional mother who raised them.","['Comedy', 'Drama']",6.86,1590,False
296989,The Other Side of The SEX,2013,"A documentary that shines a spotlight on the unsung male performers who support the world of Japanese Adult Video, which has grown into a massive industry with annual sales of 55 billion yen in the 30 years since its inception. Its co-directors Enoki Yujiro and Takahara Hidekazu are JAV veterans who know the business back to front.  20 highly individual male adult video performers appear, from legendary virtuoso Kato Taka to handsome new generation star Kuroda Masatoshi. Through behind-the-scenes footage and interviews, it sheds light on their diverse views on life and women, their philosophies regarding sex, and their dedication to their profession.",['Documentary'],7.333,3,False
102362,Dead Man Down,2013,"In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.","['Thriller', 'Action', 'Crime', 'Drama']",6.163,1552,True
172391,Khumba,2013,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,"['Animation', 'Adventure', 'Family']",6.011,268,False
102780,Byzantium,2013,"Residents of a coastal town learn, with deadly consequences, the secret shared by the two mysterious women who have sought refuge at a local boarding house, the Byzantium.","['Drama', 'Fantasy', 'Thriller']",6.3,958,True
